name,gender,education,biography,age,position,tenure,company_name
代华荣,性别:男,学历:大专,"代华荣先生:1973年10月出生,汉族,中国国籍,无境外永久居留权,大专学历,会计师,1995年7月至2002年6月任国营成都华西光学电子仪器厂会计、成本科科长;2002年7月至2007年9月任日本丰田汽车公司独资企业四川丰田泥炭开发有限公司会计主管、财务(总务)课课长;2008年11月至2015年11月任四川中自尾气净化有限公司计划财务部副部长、部长、营运监控部部长;2015年12月至2018年11月任中自环保科技股份有限公司监事会主席;2018年11月至今任中自科技股份有限公司计划财务部部长。",当前年龄:51,"职务:监事会主席,非职工监事",任职时间:2024-11-29至今,中自科技
吕晶,性别:女,学历:硕士,"吕晶女士:1986年出生,中国国籍,无境外永久居留权,硕士学历,中级工程师。2016年7月至2018年8月任中自环保科技股份有限公司工艺技术部工艺工程师;2018年8月至2019年1月任中自环保科技股份有限公司生产技术部部长助理;2019年1月至2020年2月任中自环保科技股份有限公司生产技术部副部长;2020年2月至2021年5月任中自环保科技股份有限公司生产技术部部长;2021年5月至2024年1月任中自环保科技股份有限公司人资资源部部长;2024年1月至今任中自科技股份有限公司人力资源总监。",当前年龄:38,职务:非职工监事,任职时间:2024-11-29至今,中自科技
王金凤,性别:女,学历:本科,"王金凤女士:1984年12月出生,汉族,中国国籍,无境外永久居留权,本科学历。2010年7月至2015年11月任四川中自尾气净化有限公司主管工程师;2015年11月至2018年3月任中自环保科技股份有限公司主管工程师;2018年3月至2021年10月任中自环保科技股份有限公司总师办主任、产品线总监;2021年11月至2022年7月任中自环保科技股份有限公司科技管理部部长;2021年12月至今任中自科技股份有限公司技术中心副主任;2022年7月至2024年8月任中自环保科技股份有限公司储能与动力电池事业部副总经理;2024年8月至今任中自科技股份有限公司储能工程研究院院长。",当前年龄:40,职务:职工监事,任职时间:2024-11-29至今,中自科技
何亚民,性别:男,学历:大专,"何亚民先生,中国国籍,无境外永久居留权,1957年出生,大专学历。现任公司董事长、成都利君科技有限责任公司董事长、利君控股(新加坡)私人有限公司董事。",当前年龄:67,"职务:董事长,法定代表人,非独立董事",任职时间:2012-06-27至今,利君股份
林麟,性别:男,学历:硕士,"林麟先生,中国国籍,无境外永久居留权,1982年出生,硕士学历。现任公司董事、总经理、财务负责人(财务总监)、四川利君科技实业有限公司投资总监、利君控股(新加坡)私人有限公司财务总监、成都利君环际智能装备科技有限公司董事、成都利君科技有限责任公司董事。",当前年龄:42,"职务:总经理,非独立董事,财务总监",任职时间:2015-06-30至今,利君股份
何佳,性别:女,学历:硕士,"何佳女士,中国国籍,无境外永久居留权,1983年出生,硕士学历。现任公司副董事长,四川利君科技实业有限公司执行董事、利君控股(新加坡)私人有限公司董事、成都利君环际智能装备科技有限公司董事长、成都利君大垣科技有限公司执行董事。",当前年龄:41,"职务:副董事长,非独立董事",任职时间:2024-06-24至今,利君股份
胡益俊,性别:男,学历:硕士,"胡益俊先生:1972年出生,中国国籍,无境外永久居留权,硕士学历。现任公司董事、副总经理、董事会秘书,四川利君科技实业有限公司总经理。",当前年龄:52,"职务:副总经理,非独立董事,董事会秘书",任职时间:2009-06-26至今,利君股份
唐中伍,性别:男,学历:本科,"唐中伍先生,中国国籍,无境外永久居留权,1981年出生,本科学历。自2003年7月进入成都利君实业股份有限公司,先后担任机械设计工程师、辊压机车间副主任、技术服务部副部长、质量部副部长、客服中心副主任、销售部部长、总经理助理,现任公司副总经理。",当前年龄:43,职务:副总经理,任职时间:2021-06-30至今,利君股份
何斌跃,性别:男,学历:本科,"何斌跃先生,中国国籍,无境外永久居留权,1968年出生,大学本科学历。自2017年起进入公司,先后担任公司高级项目经理、总经理助理,现任公司副总经理。",当前年龄:56,职务:副总经理,任职时间:2021-06-30至今,利君股份
刘忠安,性别:男,学历:本科,"刘忠安先生:1972年出生,中国国籍,无境外永久居留权,本科学历,高级工程师。现任公司技术中心工艺室主任工程师。",当前年龄:52,职务:非独立董事,任职时间:2024-06-24至今,利君股份
邱红,性别:女,学历:本科,"邱红女士:1982年出生,中国国籍,无境外永久居留权,本科学历。现任公司监事(任期2021年6月-2024年6月)、人力资源部副部长,成都利君科技有限责任公司监事、成都利君环际智能装备科技有限公司监事、成都利君大垣科技有限公司监事。",当前年龄:42,职务:非独立董事,任职时间:2024-06-24至今,利君股份
王伦刚,性别:男,学历:博士,"王伦刚先生:1970年出生,中国国籍,无境外永久居留权,博士研究生学历,教授,博士生导师。现任西南财经大学法学院教师,经济法研究所所长、中国金融法研究中心研究员、四川省法学会经济法和国际经济法学研究会常务副会长、四川省法学会劳动和社会保障法学研究会副会长、四川省人民检察院专家咨询委员会委员、成都仲裁委员会仲裁员,天宝动物营养科技股份有限公司独立董事(非上市公司)、四川国经资本控股有限公司(非上市公司)外部董事、宝盈基金管理有限公司(非上市公司)独立董事、四川千里倍益康医疗科技股份有限公司(上市公司)独立董事、公司独立董事(任期2021年6月-2024年6月)。",当前年龄:54,职务:独立董事,任职时间:2024-06-24至今,利君股份
刘丽娜,性别:女,学历:博士,"刘丽娜女士:1981年出生,中国国籍,无境外永久居留权,研究生学历,法学博士。现任西安交通大学法学院副教授、硕士生导师,中国科技法学会理事、陕西省法学会科技法学会常务理事、陕西省法学会企业经济法治研究会理事、榆林市仲裁委委员会仲裁员、西安市司法局政府立法咨询专家、公司独立董事(任期2022年12月-2024年6月)。",当前年龄:43,职务:独立董事,任职时间:2024-06-24至今,利君股份
胡宁,性别:男,学历:博士,"胡宁先生:1989年出生,中国国籍,无境外永久居留权,博士,副教授,博士生导师。现任西南财经大学会计学院现代财务研究所所长,光华会计拔尖人才、国家自然科学基金通讯评议专家,中国政府审计研究中心研究员、西南财经大学审计监察与风险防控研究中心学术专家,四川新闻网传媒(集团)股份有限公司独立董事、公司独立董事(任期2024年5月-2024年6月)。",当前年龄:35,职务:独立董事,任职时间:2024-06-24至今,利君股份
尹红,性别:男,学历:本科,"尹红先生,中国国籍,无境外永久居留权,1968年生,大学本科学历,工学学士学位。现任公司监事会主席、技术中心主任工程师。",当前年龄:56,"职务:监事会主席,非职工代表监事",任职时间:2024-06-24至今,利君股份
张娟娟,性别:女,学历:本科,"张娟娟女士:1981年出生,中国国籍,无境外永久居留权,本科学历。现任公司监事(任期2021年6月-2024年6月)、董事会办公室证券事务专员,成都利君科技有限责任公司监事。",当前年龄:43,职务:非职工代表监事,任职时间:2024-06-24至今,利君股份
彭佳,性别:女,学历:硕士,"彭佳女士:1989年出生,中国国籍,无境外永久居留权,研究生学历,现任公司审计部部长助理。",当前年龄:35,职务:职工代表监事,任职时间:2024-06-24至今,利君股份
赵钧,性别:男,学历:博士,"赵钧先生:1970年11月出生,中国国籍,无境外永久居留权,博士研究生学历,现任公司董事长。1993年7月至1997年3月,任深圳航天微电机有限公司市场部经理;1997年4月至2007年9月,任成都步进机电有限公司总经理;2007年10月至2012年6月,任乐创有限董事长;2012年6月至今,任乐创技术董事长。",当前年龄:54,"职务:董事长,法定代表人,董事",任职时间:2012-05-18至今,乐创技术
安志琨,性别:男,学历:硕士,"安志琨先生:1979年2月出生,中国国籍,无境外永久居留权,硕士研究生学历,现任公司总经理、乐创电子总经理。2005年6月至2007年9月,任成都步进机电有限公司区域经理;2007年10月至2012年6月,历任乐创有限部门经理、副总经理;2012年6月至2015年4月,历任乐创技术董事会秘书、事业部经理;2015年4月至今,任乐创技术总经理;2022年6月至今,任乐创电子总经理。",当前年龄:45,"职务:总经理,董事",任职时间:2015-04-17至今,乐创技术
孔慧勇,性别:男,学历:硕士,"孔慧勇先生:1979年2月出生,中国国籍,无境外永久居留权,硕士研究生学历,现任公司董事。2003年7月至2007年9月,任成都步进机电有限公司区域经理;2007年10月至2011年12月,任乐创有限区域经理;2012年1月至2014年12月,任乐创有限总经理;2015年1月至今,任乐创技术董事。",当前年龄:45,职务:董事,任职时间:2024-05-20至今,乐创技术
